module,file,line_number,line_content
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1166,// FIXME: These two are valid; deriving from T1<T> gives Z1 access to
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1238,// FIXME: This is valid: deriving from A gives D access to A::B
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1249,// FIXME: This is valid: deriving from A::B gives access to A::B!
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1333,// FIXME: Should we allow this in C++98 mode?
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1425,// FIXME: This is well-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1450,// FIXME: This is well-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1496,// FIXME: cwg388 needs libc++abi test
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1527,// FIXME: This is probably a defect.
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1574,// FIXME: These are all ill-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1615,// FIXME: This is ill-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1640,// FIXME: Should this apply to C++98 too?
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1806,D_object.D::~B(); // FIXME: Missing diagnostic for this.
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1819,D_object.~B(); // FIXME: Missing diagnostic for this.
clang,./llvm-project/clang/test/CXX/drs/cwg3xx.cpp,1821,D_object.D::~B(); // FIXME: Missing diagnostic for this.
clang,./llvm-project/clang/test/CXX/drs/cwg1xx.cpp,114,// FIXME: We shouldn't suggest using the 'template' keyword in a location where it's not valid.
clang,./llvm-project/clang/test/CXX/drs/cwg1xx.cpp,156,// FIXME: Test this somehow in C++11 and on.
clang,./llvm-project/clang/test/CXX/drs/cwg1xx.cpp,355,// FIXME: We do not yet generate correct code for this change:
clang,./llvm-project/clang/test/CXX/drs/cwg1xx.cpp,498,extern struct S {} y; // FIXME: This is invalid.
clang,./llvm-project/clang/test/CXX/drs/cwg1xx.cpp,599,"// FIXME: This is ill-formed, but not for the reason diagnostic says."
clang,./llvm-project/clang/test/CXX/drs/cwg1xx.cpp,706,"// FIXME: we issue a useful diagnostic first, then some bogus ones."
clang,./llvm-project/clang/test/CXX/drs/cwg1xx.cpp,1009,"// FIXME: cwg1477 says this is ok, cwg165 says it's ill-formed"
clang,./llvm-project/clang/test/CXX/drs/cwg1xx.cpp,1011,"// FIXME: cwg165 says this is ill-formed, but the argument in cwg1477 says it's ok"
clang,./llvm-project/clang/test/CXX/drs/cwg1xx.cpp,1055,p a = &S::f; // FIXME: this should fail.
clang,./llvm-project/clang/test/CXX/drs/cwg22xx.cpp,98,"// FIXME: I believe this example is valid, at least up to the first explicit"
clang,./llvm-project/clang/test/CXX/drs/cwg22xx.cpp,191,b.f(0); // FIXME: this is well-formed for the same reason as initialization of 'b' above
clang,./llvm-project/clang/test/CXX/drs/cwg1748.cpp,11,// FIXME: __SIZE_TYPE__ expands to 'long long' on some targets.
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,14,// FIXME: This is included to avoid a diagnostic with no source location
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,87,// FIXME: Add tests here once CWG260 is resolved.
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,112,"// FIXME: cwg1017 reverses the wording of cwg515, but the current draft has"
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,140,// FIXME: These are both ill-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,144,// FIXME: These are both ill-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,158,// FIXME: The wording here is broken. It's not reasonable to expect a
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,267,"extern struct { int x; } a; // FIXME: We should reject this, per cwg389."
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,272,"struct E { static P e; }; // FIXME: We should reject this, per cwg389."
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,404,// FIXME: All of those declarations shouldn't crash in C++20 mode.
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,510,// FIXME: The extra braces here are to avoid the parser getting too
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,647,// FIXME: This obviously should apply in C++98 mode too.
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,839,"// FIXME: This is a DR issue against C++98, so should probably apply there"
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,880,"// FIXME: This is a DR issue against C++98, so should probably apply there"
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,913,// FIXME: This is ill-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,958,// FIXME: We shouldn't produce the 'cannot overload' diagnostics here.
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,1073,// FIXME: We incorrectly accept this
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,1119,"// FIXME: It's not clear whether the standard allows this or what it means,"
clang,./llvm-project/clang/test/CXX/drs/cwg5xx.cpp,1309,"// FIXME: This is valid, but is rejected due to a non-conforming GNU"
clang,./llvm-project/clang/test/CXX/drs/cwg2335.cpp,12,// FIXME: current consensus is that the examples are well-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg7xx.cpp,287,// FIXME: Missing diagnostic for duplicate function explicit specialization declaration.
clang,./llvm-project/clang/test/CXX/drs/cwg7xx.cpp,292,// FIXME: Missing diagnostic for fucntion redefinition!
clang,./llvm-project/clang/test/CXX/drs/cwg7xx.cpp,315,// FIXME: Missing diagnostic for duplicate class explicit specialization.
clang,./llvm-project/clang/test/CXX/drs/cwg20xx.cpp,316,// FIXME: We emit more errors than we should be. They are explicitly
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,20,"// FIXME: This should be rejected, due to the ambiguous default argument."
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,27,"// FIXME: This should be rejected, due to the ambiguous default argument."
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,47,"// FIXME: This should be rejected, due to the ambiguous default argument."
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,54,"// FIXME: This should be rejected, due to the ambiguous default argument."
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,194,A<int> a1(f); // FIXME: We should reject this.
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,196,int a3 = h(f); // FIXME: We should reject this.
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,365,"// FIXME: In C++98, we diagnose this twice."
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,450,// FIXME: It's not clear whether CWG468 applies to C++98 too.
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,668,"// FIXME: This is valid, because we find the same static data member either way."
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,697,// FIXME: This is valid.
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,778,// FIXME: We should produce a 'has internal linkage but is not defined'
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,837,"// FIXME: This first diagnostic is very strangely worded, and seems to be bogus."
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,926,"// FIXME: Ideally, we should have a CodeGen test for this."
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,1100,// FIXME: The first two calls here should be accepted.
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,1133,// FIXME: Should we warn here?
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,1286,// FIXME: Superseded by cwg1975
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,1288,// FIXME: This is invalid.
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,1424,"// FIXME: This is ill-formed, because 'f' is not a template-id and does not"
clang,./llvm-project/clang/test/CXX/drs/cwg0xx.cpp,1426,// FIXME: What about alias templates?
clang,./llvm-project/clang/test/CXX/drs/cwg18xx.cpp,429,"// FIXME: this is ill-formed, because A<T>​::​D does not end with a simple-template-id"
clang,./llvm-project/clang/test/CXX/drs/cwg18xx.cpp,454,"// FIXME: both definition of 'D::g' are not friends, so they don't have access to 'private_int'"
clang,./llvm-project/clang/test/CXX/drs/cwg18xx.cpp,550,// FIXME: current consensus for CWG2335 is that the examples are well-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg25xx.cpp,193,// FIXME: closure type shouldn't have a conversion function to function
clang,./llvm-project/clang/test/CXX/drs/cwg25xx.cpp,307,// FIXME: The notes could be clearer on *how* the type differs
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,9,// FIXME: diagnostic above is emitted only on Windows platforms
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,117,"// FIXME: in the diagnostic below, Very_base is fully qualified, but Derived is not"
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,172,"// FIXME: in the diagnostic below, Base is fully qualified, but Derived is not"
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,207,// cwg208 FIXME: write codegen test
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,276,"// FIXME: Should reject this: 'f' has linkage but its type does not,"
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,283,"// FIXME: Should reject this: 'f' has linkage but its type does not,"
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,501,// FIXME: This appears to be wrong: default arguments for function templates
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,520,// FIXME: This is ill-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,522,"// FIXME: f, h, and i are ill-formed."
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,696,D_object.D::~B(); // FIXME: Missing diagnostic for this.
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,709,D_object.~B(); // FIXME: Missing diagnostic for this.
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,711,D_object.D::~B(); // FIXME: Missing diagnostic for this.
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1010,"// FIXME: When cwg260 is resolved, also add tests for CWG507."
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1016,"// FIXME: This is ill-formed, with a diagnostic required, because operator new"
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1026,"// FIXME: This is ill-formed, with a required diagnostic, for the same"
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1110,// FIXME: this should be rejected in c++98 too
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1114,// FIXME: this should be rejected in c++98 too
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1130,// FIXME: this should be rejected in c++98 too
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1136,// FIXME: this should probably be valid. the wording from the issue
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1143,"// FIXME: likewise, this should also be valid."
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1222,friend inline void a(); // FIXME: ill-formed
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1224,friend inline void c(); // FIXME: ill-formed
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1258,struct B::X {}; // FIXME: ill-formed
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1276,struct D::X {}; // FIXME: ill-formed
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1329,(void)static_cast<void (*)() throw()>(f); // FIXME: ill-formed in C++14 and before
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1330,// FIXME: since-cxx17-error@-1 {{static_cast from 'void (*)() throw(int)' to 'void (*)() throw()' is not allowed}}
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1339,(void)static_cast<void (*)() throw(int)>(f); // FIXME: ill-formed in C++14 and before
clang,./llvm-project/clang/test/CXX/drs/cwg2xx.cpp,1425,// FIXME: should this apply to c++98 mode?
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,260,// FIXME: Add documentation saying we allow invalid pointer values.
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,284,// FIXME: emitted diagnostic have a room for improvement
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,379,/*FIXME: needed for error recovery:*/;
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,421,X::type a; // FIXME: private
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,425,int f() { X::type c; } // FIXME: private
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,428,void h() { X::type e; } // FIXME: private
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,541,"// FIXME: According to CWG644, E<C> is a literal type despite having virtual"
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,607,"// FIXME: We should diagnose this, as the conversion function is not"
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,780,// FIXME: The following examples demonstrate that we might be accepting the
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,789,// FIXME: We should *definitely* reject this.
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,795,// FIXME: We should reject this.
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,800,// FIXME: We should reject this too.
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,1057,// FIXME: Should the <> be required here?
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,1092,// FIXME: This appears to be valid; we shouldn't even be looking up the 'operator delete' here.
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,1101,// cwg678 FIXME: check that the modules ODR check catches this
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,1119,// FIXME: The errors here aren't great.
clang,./llvm-project/clang/test/CXX/drs/cwg6xx.cpp,1126,// FIXME: This is definitely wrong. This should be
clang,./llvm-project/clang/test/CXX/drs/cwg279.cpp,30,"// FIXME: We should use markers instead. They are less fragile,"
clang,./llvm-project/clang/test/CXX/drs/cwg279.cpp,32,"// FIXME: This is well-formed. Previous ""definition"" is actually just a declaration."
clang,./llvm-project/clang/test/CXX/drs/cwg279.cpp,47,"// FIXME: This is well-formed, because [basic.def.odr]/15 is satisfied."
clang,./llvm-project/clang/test/CXX/drs/cwg23xx.cpp,76,// FIXME: all 3 examples should be rejected in all language modes.
clang,./llvm-project/clang/test/CXX/drs/cwg23xx.cpp,77,// FIXME: we should test this in 98 mode.
clang,./llvm-project/clang/test/CXX/drs/cwg23xx.cpp,78,// FIXME: we accept this when MSVC triple is used
clang,./llvm-project/clang/test/CXX/drs/cwg23xx.cpp,95,"// FIXME: It was properly rejected before, but we're crashing since Clang 11 in C++11 and C++14 modes."
clang,./llvm-project/clang/test/CXX/drs/cwg23xx.cpp,264,"// FIXME: We permit this as a speculative defect resolution, allowing"
clang,./llvm-project/clang/test/CXX/drs/cwg23xx.cpp,269,// FIXME: Should we compute the composite pointer type here and produce an
clang,./llvm-project/clang/test/CXX/drs/cwg23xx.cpp,275,// FIXME: We order these as a speculative defect resolution.
clang,./llvm-project/clang/test/CXX/drs/cwg23xx.cpp,405,// FIXME: `type` should be searched for in N
clang,./llvm-project/clang/test/CXX/drs/cwg23xx.cpp,522,"// FIXME: per P1787 ""Calling a conversion function"" example, all of the"
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,14,// FIXME: __SIZE_TYPE__ expands to 'long long' on some targets.
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,25,// FIXME: we should issue a single diagnostic
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,88,// FIXME: Why do we get different diagnostics in C++11 onwards here? We seem
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,290,"// FIXME: This should be ill-formed. The member A::i<> is befriended,"
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,362,// FIXME: This is ill-formed.
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,421,f(); // FIXME: this should fail
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,592,// FIXME: This rule is obviously intended to apply to C++98 as well.
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,608,// FIXME: This should apply in C++98 too.
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,798,"// FIXME: instead of "";"", we should be suggesting ""typename"""
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,806,"// FIXME: instead of "";"", we should be suggesting ""typename"""
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,1020,// FIXME: Should we allow this in C++98 too?
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,1273,"// FIXME: The following are valid in CWG482's wording, but these are bugs in"
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,1391,// FIXME: It seems CWG thought this should be a SFINAE failure prior to
clang,./llvm-project/clang/test/CXX/drs/cwg4xx.cpp,1429,"// FIXME: Per this DR, these two are valid! That is another defect"
clang,./llvm-project/clang/test/CXX/drs/cwg1884.cpp,211,// FIXME: we don't diagnose several cases we should be. They are marked with MISSING prefix.
clang,./llvm-project/clang/test/CXX/drs/cwg1884.cpp,299,"// FIXME: we should be loud and clear here about type mismatch, like we do in `a11` case."
clang,./llvm-project/clang/test/CXX/drs/cwg1884.cpp,428,// FIXME: the following forward declaration is well-formed.
